"STATEFP","STUSPS","arm","n","mae","rmse","rsq","rsq_trad","mean_bias","resid_moran"
"53","WA","XGBoost + lags",39,7.96373610080817,10.1884850325704,0.62645138664934,0.359183475834711,6.53471932240021,0.25839333944057
"53","WA","GraphSAGE",39,7.04494663127046,8.18195700665206,0.795415802417158,0.586734772772022,5.78025691291682,0.0578117758618012
"53","WA","GraphSAGE + LayerNorm",39,5.77600048225312,7.10959051101464,0.789626277312105,0.68796475339343,3.94126441509245,-0.0137953889159316
"54","WV","OLS",55,3.33105982593487,4.21087823123146,0.65808067398608,0.607037839536907,0.261020731518566,0.0825035868212681
"54","WV","SEM",55,3.15301502747762,3.95438255474191,0.665941560108339,0.653452531890517,0.111868714276323,0.0885913275191099
"54","WV","XGBoost",55,4.9897438361428,6.28585430574868,0.556329453610056,0.124343071041456,-3.85095066486705,0.161955619807919
"54","WV","XGBoost + lags",55,5.15281829972701,6.1297070001663,0.546838460365154,0.167307220683549,-4.01279330583052,0.269698259428912
"54","WV","GraphSAGE",55,3.70558217202421,4.6404999512316,0.584512764470835,0.52276211529453,-1.09559681371658,0.223832355157261
"54","WV","GraphSAGE + LayerNorm",55,4.20427716805439,5.14351178840542,0.583870630197075,0.413693314635375,-2.68399817324427,0.274697945680513
"55","WI","OLS",72,13.343476365021,16.4118150828474,0.159596563142596,-1.71821971562781,12.5141110504739,0.335391226067476
"55","WI","SEM",72,15.1591733477246,17.4601745410257,0.242722086574125,-2.07658196466725,14.7967137576306,0.359774379564905
"55","WI","XGBoost",72,10.1920974302292,13.9224115718966,0.242192422961207,-0.956141489366083,9.85121325969696,0.18954603852807
"55","WI","XGBoost + lags",72,10.4020895184411,13.3188312374787,0.217106613075663,-0.790208274785658,9.12797901683383,0.340889006795789
"55","WI","GraphSAGE",72,9.65842353588856,12.290661600676,0.23995456954376,-0.52448042058509,7.33616402385316,0.515144666991345
"55","WI","GraphSAGE + LayerNorm",72,10.4471710334129,13.3503168149996,0.207069036895467,-0.798682346484471,8.80901812108884,0.47149789907504
"56","WY","OLS",23,8.00948416647747,8.90439064286528,0.713829556119867,0.520993763093917,-5.62926615794097,0.21451606511638
"56","WY","SEM",23,8.47036242372633,9.4792898221161,0.752378666892848,0.457144349882626,-6.78155720060735,0.166865668643919
"56","WY","XGBoost",23,6.63322572127632,8.21559043831748,0.863141093748082,0.592234648243743,-6.21352540721064,-0.161025393625823
"56","WY","XGBoost + lags",23,5.96016550561656,8.44479561816438,0.749584991597146,0.56916493226289,-5.42811682742575,-0.0190765252915644
"56","WY","GraphSAGE",23,5.16279492968414,6.13406435099185,0.896763205682724,0.772684309243618,-2.15502188752172,0.191449447253892
"56","WY","GraphSAGE + LayerNorm",23,4.15969539518936,5.98784174105883,0.796131980582298,0.783392551938129,0.752928631387739,0.364317755970097
